technology_id,universe,date,cohort,spy,sector,nasdaq,gold,oil
31,all,2020-09-22,1306.76,254.27,572.85,435.2,110.65,9.96
31,all,2020-09-29,1359.49,255.86,589.25,440.74,110.37,9.79
31,all,2020-10-06,1399.04,257.83,600.21,439.48,109.82,10.04
31,all,2020-10-13,1446.19,269.54,638.39,470.4,110.08,10.06
31,all,2020-10-20,1389.44,264.34,626.88,454.25,111.03,10.27
31,all,2020-10-27,1356.68,260.37,604.9,451.46,110.88,9.79
31,all,2020-11-03,1322.36,258.68,605.25,438.66,110.82,9.45
31,all,2020-11-10,1326.3,272.55,637.75,452.67,108.8,10.22
31,all,2020-11-17,1391.48,277.61,671.43,466.8,109.32,10.21
31,all,2020-11-24,1378.38,279.61,686.42,470.32,105.04,10.89
31,all,2020-12-01,1446.89,281.77,712.66,484.68,105.41,10.83
31,all,2020-12-08,1448.97,284.96,741.3,492.39,108.7,11.11
31,all,2020-12-15,1474.9,284.52,730.4,490.79,107.74,11.51
31,all,2020-12-22,1450.25,283.91,723.51,495.64,108.08,11.35
31,all,2020-12-29,1424.32,287.18,721.82,500.76,109.23,11.59
31,all,2021-01-05,1458.45,287.07,748.15,499.0,113.27,12.0
31,all,2021-01-12,1480.63,292.83,786.85,502.29,107.85,12.69
31,all,2021-01-19,1433.31,292.73,815.51,506.28,106.89,12.64
31,all,2021-01-26,1493.67,296.71,798.34,525.77,107.54,12.54
31,all,2021-02-02,1474.74,294.98,802.85,524.31,106.6,13.02
31,all,2021-02-09,1536.84,301.7,808.81,533.64,106.58,13.85
31,all,2021-02-16,1601.43,303.29,853.1,536.89,104.21,14.3
31,all,2021-02-23,1495.74,299.58,812.9,514.39,104.75,14.72
31,all,2021-03-02,1453.53,298.83,810.26,509.46,100.59,14.17
31,all,2021-03-09,1374.43,299.32,773.8,498.85,99.62,15.24
31,all,2021-03-16,1442.63,306.08,809.64,512.95,100.56,15.5
31,all,2021-03-23,1404.38,302.11,791.1,508.21,100.22,13.92
31,all,2021-03-30,1373.01,306.16,805.14,503.57,97.6,14.56
31,all,2021-04-06,1470.66,315.0,862.64,530.0,101.1,14.39
31,all,2021-04-13,1560.85,320.23,858.48,545.67,101.23,14.64
31,all,2021-04-20,1528.57,319.69,824.71,538.96,103.12,15.11
31,all,2021-04-27,1571.87,323.84,852.02,544.95,103.08,15.24
31,all,2021-05-04,1473.35,322.37,798.76,528.91,103.18,15.87
31,all,2021-05-11,1456.38,321.27,786.0,521.17,106.62,15.87
31,all,2021-05-18,1426.23,319.51,774.07,516.22,108.42,15.86
31,all,2021-05-25,1538.08,324.4,828.25,533.45,110.22,15.88
31,all,2021-06-01,1584.36,325.51,839.36,533.21,110.19,16.38
31,all,2021-06-08,1646.98,327.53,838.68,539.52,109.83,16.93
31,all,2021-06-15,1666.65,329.24,853.41,548.33,107.8,17.32
31,all,2021-06-22,1741.71,329.25,841.08,557.48,102.97,17.48
31,all,2021-06-29,1838.17,332.82,883.93,569.38,102.09,17.64
31,all,2021-07-06,1901.7,336.89,875.81,577.72,104.13,17.64
31,all,2021-07-13,1859.55,338.96,872.94,581.3,104.81,18.09
31,all,2021-07-20,1756.27,335.44,841.64,575.48,104.92,16.45
31,all,2021-07-27,1812.05,341.62,851.13,584.52,104.33,17.49
31,all,2021-08-03,1965.47,343.29,902.35,588.34,104.98,17.27
31,all,2021-08-10,1938.84,344.48,893.59,588.39,100.2,16.86
31,all,2021-08-17,1920.84,345.54,866.11,586.61,103.42,16.47
31,all,2021-08-24,2049.93,348.6,892.58,600.47,104.46,16.75
31,all,2021-08-31,2099.16,351.39,911.88,609.42,105.1,16.99
31,all,2021-09-07,2103.72,351.31,913.75,612.88,103.88,16.99
31,all,2021-09-14,2062.19,345.64,921.19,601.9,104.56,17.44
31,all,2021-09-21,1988.56,338.52,893.47,587.93,102.84,17.53
31,all,2021-09-28,1945.87,338.59,884.84,577.85,100.37,18.53
31,all,2021-10-05,1938.38,338.1,861.51,573.85,101.94,19.67
31,all,2021-10-12,1969.44,338.51,849.48,573.47,101.99,19.84
31,all,2021-10-19,2132.1,351.8,904.87,602.9,102.48,20.3
31,all,2021-10-26,2279.13,355.95,908.74,608.76,103.86,20.67
31,all,2021-11-02,2408.12,360.59,953.51,624.71,103.54,20.34
31,all,2021-11-09,2743.58,364.87,1021.65,634.77,106.09,20.5
31,all,2021-11-16,2742.23,366.35,1036.93,638.15,107.1,19.87
31,all,2021-11-23,2798.91,365.5,1030.47,638.24,103.61,19.87
31,all,2021-11-30,2884.62,355.64,1033.3,632.37,102.51,16.94
31,all,2021-12-07,2808.1,365.57,1074.22,638.8,103.32,18.24
31,all,2021-12-14,2543.21,361.73,1019.57,623.34,102.47,18.01
31,all,2021-12-21,2628.36,362.76,1036.7,625.76,103.45,18.24
31,all,2021-12-28,2751.23,373.58,1074.6,645.7,104.45,19.33
31,all,2022-01-04,2644.99,374.11,1078.62,637.43,105.03,19.66
31,all,2022-01-11,2523.48,368.0,1039.18,620.31,105.48,20.57
31,all,2022-01-18,2386.47,357.62,1000.06,595.76,104.92,21.56
31,all,2022-01-25,2074.79,340.37,900.22,554.86,106.89,21.56
31,all,2022-02-01,2241.29,354.84,945.72,587.67,104.2,22.11
31,all,2022-02-08,2327.0,353.27,955.77,577.38,105.69,22.5
31,all,2022-02-15,2354.21,349.48,958.69,572.58,107.2,22.73
31,all,2022-02-22,2148.72,336.53,907.12,543.56,109.93,23.18
31,all,2022-03-01,2153.71,336.85,893.9,549.04,112.49,25.4
31,all,2022-03-08,1990.95,326.09,850.92,519.87,118.62,30.21
31,all,2022-03-15,2087.14,333.86,860.04,527.59,110.8,24.27
31,all,2022-03-22,2322.37,353.3,930.95,574.62,111.09,27.78
31,all,2022-03-29,2487.04,362.7,980.51,597.53,110.96,26.93
31,all,2022-04-05,2252.18,354.44,881.81,581.28,111.02,26.45
31,all,2022-04-12,1935.8,344.42,820.6,546.43,113.82,26.87
31,all,2022-04-19,1985.23,349.73,847.36,557.4,112.62,27.18
31,all,2022-04-26,1729.19,326.99,781.94,510.52,109.83,27.04
31,all,2022-05-03,1810.1,327.21,818.41,513.22,107.83,27.12
31,all,2022-05-10,1683.5,313.62,778.25,484.15,106.18,26.35
31,all,2022-05-17,1791.31,320.87,824.68,492.86,104.88,28.68
31,all,2022-05-24,1612.38,309.53,762.28,462.39,107.85,29.0
31,all,2022-05-31,1816.49,324.5,835.17,496.26,106.0,30.22
31,all,2022-06-07,1851.84,326.7,833.15,498.82,107.12,31.84
31,all,2022-06-14,1565.16,293.8,724.04,444.15,104.41,31.28
31,all,2022-06-21,1594.01,296.02,713.11,453.34,105.69,29.72
31,all,2022-06-28,1551.85,300.42,712.12,457.31,105.06,29.96
31,all,2022-07-05,1473.82,301.46,667.16,462.82,102.04,26.44
31,all,2022-07-12,1480.19,300.56,689.47,461.66,99.62,25.75
31,all,2022-07-19,1633.07,309.59,754.5,481.11,98.82,27.6
31,all,2022-07-26,1593.52,308.5,749.46,474.78,99.13,26.58
31,all,2022-08-02,1789.14,322.05,801.06,506.97,101.61,26.85
31,all,2022-08-09,1701.39,324.65,773.23,511.4,103.56,25.97
31,all,2022-08-16,1829.08,339.13,822.39,535.92,102.46,25.19
31,all,2022-08-23,1683.94,325.44,772.44,506.6,100.82,27.17
31,all,2022-08-30,1554.29,314.28,733.3,485.5,99.42,26.69
31,all,2022-09-06,1399.06,308.4,696.23,472.65,98.07,25.25
31,all,2022-09-13,1369.3,310.25,694.79,473.7,98.2,25.46
31,all,2022-09-20,1352.46,304.38,689.53,466.52,96.05,24.48
31,all,2022-09-27,1260.26,287.97,651.28,443.49,93.86,22.78
31,all,2022-10-04,1314.38,299.53,681.28,455.85,99.54,24.85
31,all,2022-10-11,1155.99,283.5,603.72,424.54,96.1,25.37
31,all,2022-10-18,1187.82,294.11,604.0,438.64,95.23,24.29
31,all,2022-10-25,1281.94,305.04,651.66,459.21,95.39,24.97
31,all,2022-11-01,1262.83,304.72,649.48,444.51,95.05,25.86
31,all,2022-11-08,1339.7,302.73,677.9,435.51,98.76,26.33
31,all,2022-11-15,1531.37,315.79,759.52,467.58,102.51,25.9
31,all,2022-11-22,1494.21,316.91,744.86,462.02,100.38,24.75
31,all,2022-11-29,1459.25,313.21,722.42,453.33,100.79,24.17
31,all,2022-12-06,1466.17,312.1,726.55,455.13,102.1,23.07
31,all,2022-12-13,1585.04,318.55,765.05,466.39,104.37,23.29
31,all,2022-12-20,1430.64,302.95,703.05,436.55,104.73,23.42
31,all,2022-12-27,1319.2,303.64,677.96,426.9,104.47,24.59
31,all,2023-01-03,1336.89,303.18,681.93,428.36,105.95,23.92
31,all,2023-01-10,1436.43,310.95,742.43,441.88,108.23,23.3
31,all,2023-01-17,1554.44,316.67,765.17,455.99,110.0,25.06
31,all,2023-01-24,1655.64,318.6,795.21,467.05,111.66,24.83
31,all,2023-01-31,1674.16,323.6,798.87,477.17,111.12,24.51
31,all,2023-02-07,1888.35,330.54,855.91,501.89,107.76,23.96
31,all,2023-02-14,1920.16,328.51,853.65,496.82,106.91,24.54
31,all,2023-02-21,1736.15,317.72,796.44,476.22,105.68,23.58
31,all,2023-02-28,1869.18,315.47,811.04,475.46,105.16,23.77
31,all,2023-03-07,1899.19,317.07,812.05,479.96,104.44,23.99
31,all,2023-03-14,1972.6,311.86,824.95,481.63,109.53,22.25
31,all,2023-03-21,2144.77,318.79,852.52,503.41,111.72,21.65
31,all,2023-03-28,2147.98,316.14,835.7,498.19,113.62,22.83
31,all,2023-04-04,2219.72,326.59,858.28,517.57,116.43,24.85
31,all,2023-04-11,2190.79,327.43,849.39,512.32,115.38,25.13
31,all,2023-04-18,2193.68,331.02,843.04,517.23,115.36,25.01
31,all,2023-04-25,2076.19,324.52,795.57,502.84,115.05,23.91
31,all,2023-05-02,2228.79,328.32,819.18,518.08,116.15,22.29
31,all,2023-05-09,2278.05,328.4,812.55,521.74,117.08,22.94
31,all,2023-05-16,2358.51,327.85,835.25,530.7,114.51,22.11
31,all,2023-05-23,2472.96,330.92,870.52,540.75,113.61,22.94
31,all,2023-05-30,3050.15,335.79,970.67,567.71,112.75,22.03
31,all,2023-06-06,2978.84,342.06,956.31,575.6,112.94,22.56
31,all,2023-06-13,3100.88,348.96,1011.74,589.25,111.82,21.97
31,all,2023-06-20,3212.23,350.67,1000.06,595.98,111.33,22.6
31,all,2023-06-27,3061.81,349.86,999.84,590.99,110.06,21.68
31,all,2023-07-05,3106.67,355.44,994.23,601.47,110.15,22.85
31,all,2023-07-12,3188.85,357.76,1021.27,605.59,112.65,24.0
31,all,2023-07-19,3371.33,365.12,1043.38,626.43,113.76,23.94
31,all,2023-07-26,3251.04,365.37,1017.3,613.23,113.53,24.99
31,all,2023-08-02,3180.73,361.06,1023.4,608.14,111.24,25.28
31,all,2023-08-09,3098.26,357.54,994.91,597.62,110.12,26.56
31,all,2023-08-16,3122.92,352.64,959.23,588.89,108.75,25.24
31,all,2023-08-23,3324.62,355.36,993.64,599.57,110.18,25.23
31,all,2023-08-30,3422.72,361.76,1007.55,612.15,111.69,26.05
31,all,2023-09-06,3330.96,357.92,1009.47,608.71,110.15,27.77
31,all,2023-09-13,3247.97,358.15,977.37,607.85,109.68,28.18
31,all,2023-09-20,3029.19,353.08,935.51,593.0,111.09,28.34
31,all,2023-09-27,3020.06,342.95,923.81,577.55,107.84,29.31
31,all,2023-10-04,3139.53,341.83,941.79,585.21,104.76,26.73
31,all,2023-10-11,3315.42,351.22,974.49,603.87,107.64,26.76
31,all,2023-10-18,3043.64,346.3,939.56,591.1,112.03,28.23
31,all,2023-10-25,2982.92,336.11,881.68,569.9,113.79,27.74
31,all,2023-11-01,3084.68,340.22,902.75,580.67,113.66,26.43
31,all,2023-11-08,3343.73,351.96,952.76,606.66,111.97,24.82
31,all,2023-11-15,3494.18,361.97,1020.3,627.29,112.51,25.23
31,all,2023-11-22,3522.39,366.27,1026.9,634.51,114.31,25.32
31,all,2023-11-29,3500.03,365.94,1031.27,634.11,117.4,25.64
31,all,2023-12-06,3316.17,366.06,1005.33,626.36,116.35,22.9
31,all,2023-12-13,3571.58,378.73,1100.37,656.77,116.22,23.1
31,all,2023-12-20,3560.23,378.45,1104.24,657.0,116.51,24.32
31,all,2023-12-27,3692.88,385.12,1161.53,671.08,119.29,24.37
31,all,2024-01-03,3534.74,378.88,1085.56,649.6,117.14,24.11
31,all,2024-01-10,3957.02,385.16,1114.29,666.19,116.14,23.54
31,all,2024-01-17,4107.18,381.71,1118.9,664.08,115.11,24.02
31,all,2024-01-24,4490.68,392.3,1230.63,694.45,115.45,24.94
31,all,2024-01-31,4426.1,390.27,1170.72,680.0,116.72,25.08
31,all,2024-02-07,4887.01,402.57,1211.99,704.49,116.75,24.55
31,all,2024-02-14,5119.4,402.95,1257.08,706.5,114.23,25.3
31,all,2024-02-21,4710.48,401.85,1224.94,694.09,116.12,25.88
31,all,2024-02-28,5285.38,409.17,1268.29,709.84,116.66,26.03
31,all,2024-03-06,6020.98,411.99,1377.58,715.58,123.14,26.29
31,all,2024-03-13,6057.75,417.01,1343.44,717.96,124.61,26.55
31,all,2024-03-20,5960.33,421.97,1321.14,724.66,125.23,27.32
31,all,2024-03-27,5953.88,424.15,1353.87,726.39,125.8,27.41
31,all,2024-04-03,5895.65,421.1,1352.25,721.94,131.77,28.73
31,all,2024-04-10,5722.77,416.81,1322.73,715.84,133.55,29.03
31,all,2024-04-17,5490.03,405.81,1261.96,695.38,136.01,27.9
31,all,2024-04-24,5260.04,409.75,1251.04,696.48,132.95,28.16
31,all,2024-05-01,5376.56,405.65,1240.37,688.33,132.42,26.85
31,all,2024-05-08,5811.68,419.3,1313.32,718.6,132.29,26.91
31,all,2024-05-15,6067.96,429.51,1383.8,739.57,136.82,26.83
31,all,2024-05-22,6123.3,429.55,1411.22,744.16,136.33,26.47
31,all,2024-05-29,7112.0,426.52,1425.26,745.35,133.89,27.08
31,all,2024-06-05,7495.59,433.47,1456.15,756.93,134.91,25.42
31,all,2024-06-12,7614.0,438.89,1503.06,774.27,132.99,26.87
31,all,2024-06-20,7903.21,443.47,1515.13,786.23,135.13,28.08
31,all,2024-06-27,7561.34,444.38,1466.6,787.7,133.16,28.26
31,all,2024-07-05,7736.95,451.11,1530.27,811.5,136.84,28.75
31,all,2024-07-12,7952.47,455.46,1561.08,809.31,138.19,28.38
31,all,2024-07-19,7203.23,446.52,1420.23,777.29,137.34,27.58
31,all,2024-07-26,6879.84,442.81,1377.76,757.22,136.66,26.91
31,all,2024-08-02,6528.09,433.43,1242.25,733.96,139.57,25.95
31,all,2024-08-09,6406.97,433.5,1272.1,736.67,139.09,26.95
31,all,2024-08-16,7487.43,450.84,1388.93,776.94,143.69,26.99
31,all,2024-08-23,7762.83,457.2,1401.91,785.07,143.71,26.71
31,all,2024-08-30,7227.68,458.46,1388.39,778.97,143.26,26.29
31,all,2024-09-06,6299.46,439.5,1224.95,733.86,142.85,24.37
31,all,2024-09-13,7238.66,457.11,1338.6,777.45,147.84,24.7
31,all,2024-09-20,7113.7,463.6,1343.52,789.06,150.02,25.79
31,all,2024-09-27,7430.59,466.22,1401.04,797.23,151.76,24.85
31,all,2024-10-04,7637.57,467.46,1391.41,798.16,151.75,27.0
31,all,2024-10-11,8113.69,472.84,1417.78,808.06,152.04,27.4
31,all,2024-10-18,8207.53,476.93,1381.05,809.87,155.63,25.24
31,all,2024-10-25,8391.05,472.4,1382.38,811.27,156.9,26.25
31,all,2024-11-01,7997.84,465.87,1328.19,798.34,156.38,25.47
31,all,2024-11-08,8659.52,488.02,1393.1,842.09,153.58,25.86
31,all,2024-11-15,8292.86,477.87,1271.77,813.31,146.54,24.66
31,all,2024-11-22,8308.08,485.84,1301.63,828.41,154.75,26.26
31,all,2024-11-29,8124.37,491.58,1297.0,834.88,152.12,25.32
31,all,2024-12-06,8357.73,495.87,1323.67,862.3,150.48,24.84
31,all,2024-12-13,7896.49,492.94,1344.56,868.93,151.31,26.24
31,all,2024-12-20,7868.85,483.9,1295.54,849.49,149.95,25.85
31,all,2024-12-27,8015.25,487.06,1336.67,857.26,149.52,26.11
31,all,2025-01-03,8384.24,484.56,1341.68,850.73,150.81,27.55
31,all,2025-01-10,7899.46,475.18,1315.93,832.05,153.74,28.51
31,all,2025-01-17,8032.11,489.17,1385.52,855.92,154.39,29.18
31,all,2025-01-24,8297.85,497.67,1390.95,868.86,158.35,28.15
31,all,2025-01-31,7118.8,492.64,1315.5,856.82,160.15,27.59
31,all,2025-02-07,7543.65,491.78,1307.91,857.85,163.46,26.82
31,all,2025-02-14,8030.65,499.09,1345.3,882.84,164.94,26.81
31,all,2025-02-21,7793.67,491.1,1350.79,863.04,167.69,26.64
31,all,2025-02-28,7240.6,486.38,1257.55,833.65,163.07,26.6
31,all,2025-03-07,6630.58,471.44,1229.38,806.78,166.24,25.49
31,all,2025-03-14,7076.67,460.71,1212.92,786.88,170.48,25.56
31,all,2025-03-21,6908.37,463.05,1203.96,788.82,172.49,26.09
31,all,2025-03-28,6472.15,456.22,1139.35,770.44,175.94,26.44
31,all,2025-04-04,5582.91,414.86,951.85,694.43,173.25,24.02
31,all,2025-04-11,6484.25,438.39,1040.2,746.56,184.53,23.5
31,all,2025-04-21,5713.18,421.92,988.15,711.58,195.47,24.26
31,all,2025-04-28,6396.65,452.27,1113.99,776.15,191.43,23.96
31,all,2025-05-05,6706.89,462.67,1138.69,798.36,190.08,22.05
31,all,2025-05-12,7214.41,478.66,1255.23,834.37,184.69,23.9
31,all,2025-05-19,7893.26,488.4,1279.26,857.64,184.6,24.23
31,all,2025-05-27,7892.53,485.36,1263.81,856.34,188.6,23.79
31,all,2025-06-03,8190.39,489.42,1289.95,866.33,191.33,24.71
31,all,2025-06-10,8377.97,495.15,1372.68,877.68,189.97,25.32
31,all,2025-06-17,8409.64,490.6,1365.52,869.25,193.21,29.1
31,all,2025-06-24,8664.95,499.67,1422.77,887.83,189.65,25.81
31,all,2025-07-01,8930.34,508.62,1438.02,899.69,190.49,26.14
31,all,2025-07-08,9278.07,510.83,1472.64,908.49,188.39,27.21
31,all,2025-07-15,9921.75,512.31,1490.31,915.69,189.98,26.61
31,all,2025-07-22,9739.82,517.85,1473.85,923.14,195.79,26.64
31,all,2025-07-29,10291.31,523.12,1489.88,933.03,189.69,28.22
31,all,2025-08-05,10418.86,517.11,1444.74,921.53,192.73,26.53
31,all,2025-08-12,10675.09,529.24,1513.91,954.06,190.94,25.8
31,all,2025-08-19,10243.09,526.86,1483.59,936.35,189.08,25.57
31,all,2025-08-26,10549.79,531.27,1518.09,941.83,193.3,26.18
31,all,2025-09-02,9981.35,527.24,1469.55,930.33,201.67,27.14
31,all,2025-09-09,9965.4,535.53,1507.25,954.82,206.91,25.95
31,all,2025-09-16,10215.5,543.49,1568.16,972.37,210.34,26.76
31,all,2025-09-23,10401.92,547.65,1634.44,985.06,214.59,26.54
31,all,2025-09-30,10819.91,550.1,1644.21,988.63,220.17,26.08
31,all,2025-10-07,11027.53,552.53,1709.64,995.45,226.86,25.88
31,all,2025-10-14,10800.0,546.84,1692.18,984.73,235.86,24.4
31,all,2025-10-21,10975.36,554.32,1766.77,1006.76,233.66,24.14
31,all,2025-10-28,12115.74,567.34,1846.34,1042.23,225.69,25.24
31,all,2025-11-04,11938.9,557.58,1796.67,1019.72,224.42,25.43
31,all,2025-11-11,11603.3,563.99,1789.94,1023.54,235.29,25.71
31,all,2025-11-18,10950.11,545.06,1679.74,981.94,231.87,25.64
31,all,2025-11-25,10662.33,557.4,1719.77,1002.66,235.42,24.49
31,all,2025-12-02,10904.18,562.78,1836.57,1024.25,239.85,24.82
31,all,2025-12-09,11116.75,564.02,1893.21,1029.27,239.95,24.7
31,all,2025-12-16,10663.21,560.58,1798.94,1007.37,245.21,23.4
31,all,2025-12-23,11282.08,569.76,1852.14,1025.75,256.2,24.86
31,all,2025-12-30,11202.73,568.98,1851.9,1021.33,247.07,24.66
31,all,2026-01-06,11181.4,572.95,1994.19,1027.91,255.92,24.23
31,all,2026-01-13,11164.49,574.58,2024.26,1032.56,261.15,25.98
31,all,2026-01-20,10816.42,561.17,2048.85,1002.58,270.81,25.41
31,all,2026-01-27,11472.89,576.0,2132.24,1040.62,294.89,26.75
31,all,2026-02-03,10972.0,571.06,2099.2,1016.53,281.38,27.39
31,all,2026-02-10,11209.61,573.21,2134.37,1008.21,286.4,27.59
31,all,2026-02-17,10944.26,565.53,2150.58,991.44,277.61,26.78
31,all,2026-02-24,11395.99,569.26,2198.81,1002.27,293.97,28.56
31,all,2026-03-03,10630.64,563.44,2033.25,991.9,289.96,31.9
31,all,2026-03-10,10943.22,560.84,2057.72,1002.11,295.98,37.43
31,all,2026-03-17,10759.89,555.54,2067.74,994.75,284.47,42.02
31,all,2026-03-24,10437.61,542.44,2072.42,964.09,250.31,40.5
31,all,2026-03-31,10383.27,540.08,1997.31,952.87,266.52,45.0
31,all,2026-04-07,10691.02,547.45,2113.38,971.7,267.46,48.83
31,all,2026-04-14,11841.24,576.72,2438.38,1037.76,275.68,43.79
31,all,2026-04-21,12195.75,584.71,2556.65,1063.73,266.07,45.35
31,all,2026-04-28,13104.72,591.03,2666.09,1085.55,261.33,49.36
31,all,2026-05-05,12485.23,601.06,2933.61,1125.27,259.07,50.98
31,all,2026-05-12,14221.32,613.02,3135.73,1167.58,268.15,51.03
31,all,2026-05-19,14021.95,609.33,3018.75,1158.16,254.88,54.09
31,all,2026-05-26,14242.22,623.33,3464.51,1205.62,256.43,48.44
31,all,2026-06-02,14730.06,630.79,3676.78,1231.84,255.16,48.54
31,all,2026-06-09,13726.26,612.09,3416.19,1168.56,242.04,46.43
31,all,2026-06-16,13868.97,623.12,3594.74,1204.93,246.29,40.83
31,all,2026-06-23,13548.93,610.77,3668.62,1179.46,233.71,39.34
31,all,2026-06-30,13904.09,621.76,3895.83,1217.06,228.17,37.64
31,all,2026-07-07,13382.32,622.54,3354.28,1172.49,233.81,38.51
31,all,2026-07-14,14281.9,625.97,3452.96,1189.44,230.5,42.49
31,all,2026-07-21,14031.36,623.01,3360.36,1171.73,232.15,45.56
31,all,2026-07-28,12993.58,616.84,2988.08,1116.39,228.78,42.61
31,all,2026-08-04,14204.97,642.2,3296.64,1196.32,231.75,40.94
31,all,2026-08-11,14219.14,641.56,3247.94,1187.39,248.35,45.12
31,all,2026-08-18,14369.25,638.97,3230.86,1185.84,246.86,46.2
31,all,2026-08-25,14006.28,637.69,3125.49,1174.62,265.14,44.61
31,all,2026-08-31,14353.66,638.64,3107.13,1184.6,252.97,47.28
31,direct,2013-02-01,100.0,100.0,100.0,100.0,100.0,100.0
31,direct,2013-02-08,99.9,100.37,100.93,100.49,100.07,98.16
31,direct,2013-02-15,101.93,100.58,102.05,100.13,96.48,98.22
31,direct,2013-02-22,100.78,100.43,101.21,99.23,94.75,95.05
31,direct,2013-03-01,99.93,100.58,101.24,99.59,94.42,92.62
31,direct,2013-03-08,103.23,102.78,103.68,101.64,94.59,93.49
31,direct,2013-03-15,103.25,103.49,103.36,101.49,95.39,95.05
31,direct,2013-03-22,101.87,103.34,102.43,101.61,96.35,95.08
31,direct,2013-04-01,100.51,103.64,101.91,101.48,95.8,98.1
31,direct,2013-04-08,100.77,103.75,100.96,101.06,94.25,94.74
31,direct,2013-04-15,99.95,103.02,100.78,101.56,81.33,89.08
31,direct,2013-04-22,98.03,103.72,100.38,101.91,85.41,90.01
31,direct,2013-04-29,104.13,105.8,105.05,104.01,88.14,95.08
31,direct,2013-05-06,115.42,107.44,108.09,107.25,88.05,96.58
31,direct,2013-05-13,122.23,108.61,110.04,108.35,85.74,95.79
31,direct,2013-05-20,124.4,110.87,112.04,109.9,83.69,97.43
31,direct,2013-05-28,122.59,110.45,111.23,109.46,82.68,95.59
31,direct,2013-06-04,121.17,108.63,112.8,108.14,83.76,93.92
31,direct,2013-06-11,120.47,108.32,110.71,107.68,82.53,95.59
31,direct,2013-06-18,122.97,110.07,114.68,109.0,81.84,98.9
31,direct,2013-06-25,120.86,105.87,110.5,104.38,76.48,95.45
31,direct,2013-07-02,118.95,107.63,111.85,106.61,74.36,99.6
31,direct,2013-07-09,120.74,110.25,112.75,108.62,74.71,104.02
31,direct,2013-07-16,126.09,111.85,117.49,112.01,77.36,106.03
31,direct,2013-07-23,117.34,112.93,115.67,110.36,80.34,107.75
31,direct,2013-07-30,118.99,112.56,113.83,112.39,79.36,103.73
31,direct,2013-08-06,118.01,113.32,114.79,113.77,76.79,105.97
31,direct,2013-08-13,116.64,113.24,114.78,114.58,79.12,107.21
31,direct,2013-08-20,116.31,110.55,110.85,112.47,82.04,106.14
31,direct,2013-08-27,112.98,109.05,108.28,111.66,84.7,109.96
31,direct,2013-09-03,112.22,109.76,110.8,112.79,84.5,109.65
31,direct,2013-09-10,120.64,112.75,117.7,116.23,81.6,108.46
31,direct,2013-09-17,121.9,114.22,118.35,116.46,78.35,106.76
31,direct,2013-09-24,120.84,113.74,118.66,117.5,79.07,105.29
31,direct,2013-10-01,120.67,113.61,119.01,118.77,77.17,103.76
31,direct,2013-10-08,117.12,111.02,116.9,115.1,78.91,105.54
31,direct,2013-10-15,121.55,113.85,119.17,118.47,76.64,103.17
31,direct,2013-10-22,117.04,117.68,121.54,122.9,80.11,100.17
31,direct,2013-10-29,119.2,118.87,121.68,123.8,80.38,100.17
31,direct,2013-11-05,117.32,118.26,120.9,123.75,78.39,95.25
31,direct,2013-11-12,120.72,118.72,121.04,123.03,75.84,95.16
31,direct,2013-11-19,120.83,120.11,119.79,123.57,76.15,95.39
31,direct,2013-11-26,121.61,121.22,122.33,126.15,74.21,95.3
31,direct,2013-12-03,123.13,120.6,122.99,127.31,73.06,97.62
31,direct,2013-12-10,124.87,121.27,124.05,128.62,75.45,99.89
